course_id,season_code,section,title,description,requirements,locations_summary,times_summary,times_by_day,skills,areas,credits,syllabus_url,course_home_url,regnotes,extra_info,rp_attr,classnotes,final_exam,fysem,sysem,colsem,average_gut_rating,average_professor_rating,average_rating,average_rating_n,average_workload,average_workload_n,average_rating_same_professors,average_rating_same_professors_n,average_workload_same_professors,average_workload_same_professors_n,last_offered_course_id,same_course_id,same_course_and_profs_id,last_enrollment_course_id,last_enrollment,last_enrollment_season_code,last_enrollment_same_professors
1689,202401,3,Calculus of Functions of Several Variables,"Analytic geometry in three dimensions, using vectors. Real-valued functions of two and three variables, partial derivatives, gradient and directional derivatives, level curves and surfaces, maxima and minima. Parametrized curves in space, motion in space, line integrals; applications. Multiple integrals, with applications. Divergence and curl. The theorems of Green, Stokes, and Gauss.","Prerequisite: MATH 115 or 116, or placement into MATH 120 on the Mathematics placement exam. May not be taken after MATH 121. Enrollment in MATH 120 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).  ",TBA,TTh 9-10:15a,"{""Tuesday"":[[""9:00"",""10:15"","""",""""]],""Thursday"":[[""9:00"",""10:15"","""",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94267/assignments/syllabus,,,CANCELLED,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.8779210394802601,,3.0017391304347827,5,3.879660169915043,5,,0,,0,,975,1113,,,,
1690,202401,4,Calculus of Functions of Several Variables,"Analytic geometry in three dimensions, using vectors. Real-valued functions of two and three variables, partial derivatives, gradient and directional derivatives, level curves and surfaces, maxima and minima. Parametrized curves in space, motion in space, line integrals; applications. Multiple integrals, with applications. Divergence and curl. The theorems of Green, Stokes, and Gauss.","Prerequisite: MATH 115 or 116, or placement into MATH 120 on the Mathematics placement exam. May not be taken after MATH 121. Enrollment in MATH 120 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).  ",KT 205 - Kline Tower 205,MW 9am-10:15am,"{""Monday"":[[""9:00"",""10:15"",""KT 205 - Kline Tower 205"",""""]],""Wednesday"":[[""9:00"",""10:15"",""KT 205 - Kline Tower 205"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94272/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.8779210394802601,3.3,3.0017391304347827,5,3.879660169915043,5,3.2666666666666666,1,4.0,1,,975,1116,,,,
1691,202401,5,Calculus of Functions of Several Variables,"Analytic geometry in three dimensions, using vectors. Real-valued functions of two and three variables, partial derivatives, gradient and directional derivatives, level curves and surfaces, maxima and minima. Parametrized curves in space, motion in space, line integrals; applications. Multiple integrals, with applications. Divergence and curl. The theorems of Green, Stokes, and Gauss.","Prerequisite: MATH 115 or 116, or placement into MATH 120 on the Mathematics placement exam. May not be taken after MATH 121. Enrollment in MATH 120 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).  ",KT 217 - Kline Tower 217,MW 11:35am-12:50pm,"{""Monday"":[[""11:35"",""12:50"",""KT 217 - Kline Tower 217"",""""]],""Wednesday"":[[""11:35"",""12:50"",""KT 217 - Kline Tower 217"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94279/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.8779210394802601,2.6,3.0017391304347827,5,3.879660169915043,5,2.6,1,4.0,1,,975,1115,,,,
1692,202401,6,Calculus of Functions of Several Variables,"Analytic geometry in three dimensions, using vectors. Real-valued functions of two and three variables, partial derivatives, gradient and directional derivatives, level curves and surfaces, maxima and minima. Parametrized curves in space, motion in space, line integrals; applications. Multiple integrals, with applications. Divergence and curl. The theorems of Green, Stokes, and Gauss.","Prerequisite: MATH 115 or 116, or placement into MATH 120 on the Mathematics placement exam. May not be taken after MATH 121. Enrollment in MATH 120 is through preference selection, except during April registration (where sections are open to everyone who has placement in the course).  ",SPL 63 - Sloane Physics Laboratory 63,MW 2:30pm-3:45pm,"{""Monday"":[[""14:30"",""15:45"",""SPL 63 - Sloane Physics Laboratory 63"",""https:\/\/map.yale.edu\/?id=1910#!m\/559933""]],""Wednesday"":[[""14:30"",""15:45"",""SPL 63 - Sloane Physics Laboratory 63"",""https:\/\/map.yale.edu\/?id=1910#!m\/559933""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94284/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-0.8779210394802601,3.4,3.0017391304347827,5,3.879660169915043,5,3.4,1,3.6666666666666665,1,,975,1114,,,,
1693,202401,1,Linear Algebra,"An introduction to the theory of vector spaces, matrix theory and linear transformations, determinants, eigenvalues, inner product spaces, spectral theorem. The course focuses on conceptual understanding and serves as an introduction to writing mathematical proofs. For an approach focused on applications rather than proofs, consider MATH 222. Students with a strong mathematical background or interest are encouraged to consider MATH 226.","Prerequisite: MATH 115 or equivalent. May not be taken after MATH 222, 226, or 231. ",KT 219 - Kline Tower 219,TTh 9am-10:15am,"{""Tuesday"":[[""9:00"",""10:15"",""KT 219 - Kline Tower 219"",""""]],""Thursday"":[[""9:00"",""10:15"",""KT 219 - Kline Tower 219"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94309/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-1.3758102194034705,2.4716117216117217,2.4908784026431086,3,3.866688622046579,3,2.4716117216117217,2,3.9323858742463393,2,,976,1119,,,,
1694,202401,2,Linear Algebra,"An introduction to the theory of vector spaces, matrix theory and linear transformations, determinants, eigenvalues, inner product spaces, spectral theorem. The course focuses on conceptual understanding and serves as an introduction to writing mathematical proofs. For an approach focused on applications rather than proofs, consider MATH 222. Students with a strong mathematical background or interest are encouraged to consider MATH 226.","Prerequisite: MATH 115 or equivalent. May not be taken after MATH 222, 226, or 231. ",WTS A60 - Watson Center 60 Sachem Street A60,TTh 11:35am-12:50pm,"{""Tuesday"":[[""11:35"",""12:50"",""WTS A60 - Watson Center 60 Sachem Street A60"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]],""Thursday"":[[""11:35"",""12:50"",""WTS A60 - Watson Center 60 Sachem Street A60"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94309/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-1.3758102194034705,2.4716117216117217,2.4908784026431086,3,3.866688622046579,3,2.4716117216117217,2,3.9323858742463393,2,,976,1119,,,,
1695,202401,3,Linear Algebra,"An introduction to the theory of vector spaces, matrix theory and linear transformations, determinants, eigenvalues, inner product spaces, spectral theorem. The course focuses on conceptual understanding and serves as an introduction to writing mathematical proofs. For an approach focused on applications rather than proofs, consider MATH 222. Students with a strong mathematical background or interest are encouraged to consider MATH 226.","Prerequisite: MATH 115 or equivalent. May not be taken after MATH 222, 226, or 231. ",WTS A53 - Watson Center 60 Sachem Street A53,TTh 1pm-2:15pm,"{""Tuesday"":[[""13:00"",""14:15"",""WTS A53 - Watson Center 60 Sachem Street A53"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]],""Thursday"":[[""13:00"",""14:15"",""WTS A53 - Watson Center 60 Sachem Street A53"",""https:\/\/map.yale.edu\/?id=1910#!m\/559919""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94309/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,-1.3758102194034705,2.5294117647058822,2.4908784026431086,3,3.866688622046579,3,2.5294117647058822,1,3.735294117647059,1,,976,1118,,,,
1696,202401,1,Theory of Statistics,"Study of the principles of statistical analysis. Topics include maximum likelihood, sampling distributions, estimation, confidence intervals, tests of significance, regression, analysis of variance, and the method of least squares. Some statistical computing.","After S&DS 241 and concurrently with or after MATH 222 or 225, or equivalents.",YSB MARSH - Yale Science Building MARSH,MW 9am-10:15am,"{""Monday"":[[""9:00"",""10:15"",""YSB MARSH - Yale Science Building MARSH"",""https:\/\/map.yale.edu\/?id=1910#!m\/563700""]],""Wednesday"":[[""9:00"",""10:15"",""YSB MARSH - Yale Science Building MARSH"",""https:\/\/map.yale.edu\/?id=1910#!m\/563700""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/95076/assignments/syllabus,,,ACTIVE,,,"Monday, May 6, 2024 at 7pm",False,False,False,0.17647058823529438,3.7316176470588234,3.7279411764705883,1,3.551470588235294,1,3.7279411764705883,1,3.551470588235294,1,,977,1120,,,,
1697,202401,1,Ordinary Differential Equations,"First-order equations, second-order equations, linear systems with constant coefficients. Numerical solution methods. Geometric and algebraic properties of differential equations.",After MATH 120 or equivalent; after or concurrently with MATH 222 or 225 or 226 or equivalent.,KT 205 - Kline Tower 205,MWF 10:30am-11:20am,"{""Monday"":[[""10:30"",""11:20"",""KT 205 - Kline Tower 205"",""""]],""Wednesday"":[[""10:30"",""11:20"",""KT 205 - Kline Tower 205"",""""]],""Friday"":[[""10:30"",""11:20"",""KT 205 - Kline Tower 205"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94337/assignments/syllabus,,,ACTIVE,,,"Wednesday, May 8, 2024 at 2pm",False,False,False,0.09615384615384626,2.8461538461538463,2.8461538461538463,1,2.75,1,2.8461538461538463,1,2.75,1,,978,1121,,,,
1698,202401,1,Analysis 1,"Introduction to Analysis. Properties of real numbers, limits, convergence of sequences and series. Power series, Taylor series, and the classical functions. Differentiation and Integration. Metric spaces. The course focuses on conceptual understanding. Familiarity with writing mathematical proofs is assumed, and is further developed in the course.","Prerequisite: MATH 115 or equivalent, and MATH 225 or 226. May not be taken after MATH 256, 300, or 301. ",KT 101 - Kline Tower 101,TTh 11:35am-12:50pm,"{""Tuesday"":[[""11:35"",""12:50"",""KT 101 - Kline Tower 101"",""""]],""Thursday"":[[""11:35"",""12:50"",""KT 101 - Kline Tower 101"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94350/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,0.12792207792207755,4.28030303030303,4.28030303030303,2,4.152380952380953,2,4.28030303030303,2,4.152380952380953,2,,979,1122,,,,
1699,202401,2,Analysis 1,"Introduction to Analysis. Properties of real numbers, limits, convergence of sequences and series. Power series, Taylor series, and the classical functions. Differentiation and Integration. Metric spaces. The course focuses on conceptual understanding. Familiarity with writing mathematical proofs is assumed, and is further developed in the course.","Prerequisite: MATH 115 or equivalent, and MATH 225 or 226. May not be taken after MATH 256, 300, or 301. ",KT 101 - Kline Tower 101,TTh 1pm-2:15pm,"{""Tuesday"":[[""13:00"",""14:15"",""KT 101 - Kline Tower 101"",""""]],""Thursday"":[[""13:00"",""14:15"",""KT 101 - Kline Tower 101"",""""]]}","[""QR""]",[],1.0,https://yale.instructure.com/courses/94350/assignments/syllabus,,,ACTIVE,,,"Saturday, May 4, 2024 at 9am",False,False,False,0.12792207792207755,4.28030303030303,4.28030303030303,2,4.152380952380953,2,4.28030303030303,2,4.152380952380953,2,,979,1122,,,,
